124,Aggrenox (aspirin-dipyridamole er-oral),Capsule,300,500,t
125,Agrylin (anagrelide-oral),Capsule,300,500,t
126,Aimovig erenumab,Capsule,300,500,t
127,Aimovig erenumab-aooe,Capsule,300,500,t
128,Ajovy fremanezumab-vfrm injection,Capsule,300,500,t
129,AK-T-Caine PF (tetracaine ophthalmic drops),Capsule,300,500,t
130,Akne-Mycin (ERYTHROMYCIN-TOPICAL OINTMENT),Capsule,300,500,t
131,Akynzeo netupitant and palonosetron,Capsule,200,500,t
132,Al-12 (ammonium lactate topical),Capsule,200,500,t
133,Alagesic LQ (narcotic analgesic-apap-caffeine-butalbital-oral),Capsule,200,500,t
134,Alahist DHC (decongestant with narcotic antitussive-oral),Capsule,200,500,t
135,Alavert (loratadine),Capsule,200,500,t
136,Alavert Allergy & Sinus (loratadine and pseudoephedrine),Capsule,200,500,t
137,Alavert ODT (LORATADINE DISPERSIBLE TABLET-ORAL),Capsule,200,500,t
138,Albalon (naphazoline-ophthalmic),Capsule,200,500,t
139,albendazole-oral,Capsule,200,500,t
140,Albenza (albendazole-oral),Capsule,200,500,t
141,Albuked (albumin-injection),Capsule,200,500,t
142,Albumin (albumin-injection),Capsule,200,500,t
143,albumin-injection,Capsule,200,500,t
144,Albuminar (albumin-injection),Capsule,200,500,t
145,Alburx (albumin-injection),Capsule,200,500,t
146,Albutein (albumin-injection),Capsule,200,500,t
147,albuterol,Capsule,200,500,t
148,albuterol and ipratropium inhaler,Capsule,200,500,t
149,ALBUTEROL AND IPRATROPIUM ORAL INHALER,Capsule,200,500,t
150,ALBUTEROL CAPSULES-INHALATION,Capsule,200,500,t
151,albuterol pediatric-inhalation pre-mixed solution,Capsule,200,500,t
152,ALBUTEROL-INHALATION PRE-MIXED SOLUTION,Capsule,200,500,t
153,ALBUTEROL-INHALATION SOLUTION,Capsule,200,500,t
154,Alcacuz (licorice (Glycyrrhiza glabra)-oral),Capsule,200,500,t
155,Alcortin A (hydrocortisone-iodoquinol-topical),Capsule,200,500,t
156,Aldactone (spironolactone),Capsule,200,500,t
157,Aldactone (SPIRONOLACTONE-ORAL),Capsule,200,500,t
158,Aldactone (spironolactone) vs. Lasix (furosemide),Capsule,200,500,t
159,Aldara (imiquimod-topical),Capsule,200,500,t
160,aldesleukin,Capsule,200,500,t
161,ALDESLEUKIN-INJECTION,Capsule,200,500,t
162,Aldomet (methyldopa-oral),Capsule,200,500,t
163,Aldoril (methyldopa w/thiazide diuretics-oral),Capsule,200,500,t
164,alefacept,Capsule,300,500,t
165,ALEFACEPT-INTRAMUSCULAR,Capsule,300,500,t
166,alemtuzumab-injectable,Capsule,300,500,t
167,alendronate,Capsule,300,500,t
168,ALENDRONATE 40 MG-ORAL,Capsule,300,500,t
169,ALENDRONATE 70 MG WEEKLY- ORAL SOLUTION,Capsule,300,500,t
170,ALENDRONATE WEEKLY-ORAL,Capsule,300,500,t
171,ALENDRONATE-ORAL,Capsule,300,500,t
172,Aleve (naproxen),Capsule,300,500,t
173,Aleve (naproxen) vs Celebrex (celecoxib),Capsule,300,500,t
174,Alfenta (alfentanil-injection),Capsule,300,500,t
175,alfentanil-injection,Capsule,300,500,t
176,Alferon N (INTERFERON ALFA(CON)-INJECTION),Capsule,200,500,t
177,Alferon-N (interferon),Capsule,200,500,t
178,alfuzosin,Capsule,200,500,t
179,ALFUZOSIN EXTENDED-RELEASE-ORAL,Capsule,200,500,t
180,Alinia (nitazoxanide-oral tablet),Capsule,200,500,t
181,Alinia (nitazoxanide-oral suspension),Capsule,200,500,t
182,alirocumab,Capsule,200,500,t
183,alitretinoin gel-topical,Capsule,200,500,t
184,Alkeran (melphalan-oral),Capsule,200,500,t
185,Alkindi Sprinkle hydrocortisone,Capsule,200,500,t
186,Allegra (fexofenadine),Capsule,200,500,t
187,Allegra (FEXOFENADINE 180MG TABLET-ORAL),Capsule,200,500,t
188,Allegra (FEXOFENADINE-ORAL),Capsule,200,500,t
189,Allegra Allergy (fexofenadine),Capsule,200,500,t
190,Allegra D (FEXOFENADINE /PSEUDOEPHEDRINE EXTENDED RELEASE),Capsule,200,500,t
191,Allegra Hives (fexofenadine),Capsule,200,500,t
192,Allegra-D (fexofenadine and pseudoephedrine),Capsule,200,500,t
193,"Allergy Meds, Nasal (Nasal Allergy Medications)",Capsule,200,500,t
194,alli (orlistat),Capsule,200,500,t
195,Alli (ORLISTAT-ORAL),Capsule,200,500,t
196,allopurinol,Capsule,200,500,t
197,ALLOPURINOL-ORAL,Capsule,200,500,t
198,almotriptan-oral,Capsule,200,500,t
199,Alocril (nedocromil sodium-ophthalmic),Capsule,200,500,t
200,Alomide (lodoxamide-ophthalmic),Capsule,200,500,t
201,Alophen (bisacodyl-rectal suppository),Capsule,200,500,t
202,Aloprim (allopurinol),Capsule,200,500,t
203,alosetron,Capsule,200,500,t
204,ALOSETRON-ORAL,Capsule,200,500,t
205,Aloxi (palonosetron-injection),Capsule,200,500,t
206,alpha-1-proteinase inhibitor-injection,Capsule,200,500,t
207,Alphagan (brimonidine),Capsule,200,500,t
208,Alphagan P (brimonidine),Capsule,200,500,t
209,Alphagan P (BRIMONIDINE-OPHTHALMIC SOLUTION),Capsule,300,500,t
210,"Alphanate (antihemophilic factor, human-injection)",Capsule,300,500,t
211,"Alphanine SD (factor IX, human-injection)",Capsule,300,500,t
212,Alpharedisol (hydroxocobalamin-injectable),Capsule,300,500,t
213,Alphatrex (betamethasone dipropionate),Capsule,300,500,t
214,alprazolam,Capsule,300,500,t
215,ALPRAZOLAM CONCENTRATE SOLUTION-ORAL,Capsule,300,500,t
216,ALPRAZOLAM EXTENDED RELEASE-ORAL,Capsule,300,500,t
217,Alprazolam Intensol (ALPRAZOLAM CONCENTRATE SOLUTION-ORAL),Capsule,300,500,t
218,alprazolam vs. clonazepam (Klonopin clonazepam vs Xanax alprazolam),Capsule,300,500,t
219,Alprazolam vs. Diazepam,Capsule,300,500,t
220,Alprazolam Xanax vs Sertraline Zoloft,Capsule,300,500,t
221,Alprazolam Xanax vs Temazepam Restoril,Capsule,200,500,t
222,ALPRAZOLAM-ORAL,Capsule,200,500,t
223,alprostadil penile suppository,Capsule,200,500,t
224,alprostadil-intracavernosal,Capsule,200,500,t
225,Alsuma (SUMATRIPTAN SUCCINATE-INJECTION),Capsule,200,500,t
226,Altabax retapamulin,Capsule,200,500,t
227,Altace (ramipril),Capsule,200,500,t
228,Altace (RAMIPRIL-ORAL CAPSULE),Capsule,200,500,t
229,alteplase,Capsule,200,500,t
230,Alternagel (aluminum hydroxide suspension-oral),Capsule,200,500,t
231,Altinac (tretinoin),Capsule,200,500,t
232,Altoprev (lovastatin),Capsule,200,500,t
233,Altoprev (LOVASTATIN EXTENDED RELEASE-ORAL),Capsule,200,500,t
234,altretamine,Capsule,200,500,t
235,ALTRETAMINE-ORAL,Capsule,200,500,t
236,Alu-Cap (aluminum hydroxide-oral),Capsule,200,500,t
237,aluminum chloride-topical solution,Capsule,200,500,t
238,aluminum hydroxide suspension-oral,Capsule,200,500,t
239,"aluminum hydroxide, magnesium hydroxide",Capsule,200,500,t
240,aluminum hydroxide-oral,Capsule,200,500,t
241,aluminum_hydrochloride,Capsule,200,500,t
242,Alupent (metaproterenol-inhalation solution),Capsule,200,500,t
243,Alvesco (ciclesonide),Capsule,200,500,t
244,amantadine,Capsule,200,500,t
245,AMANTADINE-ORAL,Capsule,200,500,t
246,Amaryl (glimepiride),Capsule,200,500,t
247,Amaryl (GLIMEPIRIDE-ORAL),Capsule,200,500,t
248,ambenonium-oral,Capsule,200,500,t
249,Ambien (zolpidem),Capsule,200,500,t
250,Ambien (ZOLPIDEM-ORAL),Capsule,200,500,t
251,Ambien CR (zolpidem),Capsule,200,500,t
252,Amerge (naratriptan-oral),Capsule,200,500,t
253,Americaine (benzocaine-otic),Capsule,200,500,t
254,Amevive (alefacept),Capsule,300,500,t
255,Amevive (ALEFACEPT-INTRAMUSCULAR),Capsule,300,500,t
256,Amicar (aminocaproic acid-oral),Capsule,300,500,t
257,Amidrine (acetaminophen-isometheptene-dichloralphenazone),Capsule,300,500,t
258,amifostine-injection,Capsule,300,500,t
259,Amigesic (salsalate),Capsule,300,500,t
260,amikacin injection,Capsule,300,500,t
261,Amikin (amikacin injection),Capsule,300,500,t
262,amiloride-oral,Capsule,300,500,t
263,amino acid-electrolytes-glycerin-injection,Capsule,300,500,t
264,amino acids-injection,Capsule,300,500,t
265,aminocaproic acid-oral,Capsule,300,500,t
266,aminophylline-injection,Capsule,200,500,t
267,Aminosyn (amino acids-injection),Capsule,200,500,t
268,amiodarone,Capsule,200,500,t
269,AMIODARONE-INJECTION,Capsule,200,500,t
270,AMIODARONE-ORAL,Capsule,200,500,t
271,amitriptyline,Capsule,200,500,t
272,amitriptyline w/ perphenazine-oral,Capsule,200,500,t
273,amitriptyline with chlordiazepoxide-oral,Capsule,200,500,t
274,Amlactin (ammonium lactate topical),Capsule,200,500,t
275,amlexanox-mucous membrane,Capsule,200,500,t
276,amlodipine,Capsule,200,500,t
277,amlodipine and benazepril,Capsule,200,500,t
278,amlodipine and valsartan,Capsule,200,500,t
279,AMLODIPINE W/BENAZEPRIL-ORAL,Capsule,200,500,t
280,AMLODIPINE-ORAL,Capsule,200,500,t
281,amlodipine/atorvastatin-oral,Capsule,200,500,t
282,ammonium lactate topical,Capsule,200,500,t
283,Amnesteem (isotretinoin),Capsule,200,500,t
284,amoxicillin,Capsule,200,500,t
285,Amoxicillin amoxil vs Ceftriaxone rocephin,Capsule,200,500,t
286,Amoxicillin amoxil vs Cipro ciprofloxacin,Capsule,200,500,t
287,Amoxicillin Amoxil vs Doxycycline Vibramycin,Capsule,200,500,t
288,amoxicillin and clavulanic acid,Capsule,200,500,t
289,AMOXICILLIN CHEWABLE TABLETS-ORAL,Capsule,200,500,t
290,Amoxicillin moxatag vs Ampicillin amoxil,Capsule,200,500,t
291,Amoxicillin Moxatag vs Azithromycin Zithromax,Capsule,200,500,t
292,AMOXICILLIN SUSPENSION 400MG-ORAL,Capsule,200,500,t
293,AMOXICILLIN SUSPENSION-ORAL,Capsule,200,500,t
294,AMOXICILLIN TABLET 875MG-ORAL,Capsule,200,500,t
295,Amoxicillin vs Augmentin,Capsule,200,500,t
296,Amoxicillin vs Levaquin,Capsule,200,500,t
297,Amoxicillin vs Penicillin,Capsule,200,500,t
298,AMOXICILLIN-ORAL,Capsule,200,500,t
299,AMOXICILLIN/CLAVULANIC ACID CHEW TAB - ORAL,Capsule,300,500,t
300,AMOXICILLIN/CLAVULANIC ACID EXTENDED RELEASE TAB,Capsule,300,500,t
301,AMOXICILLIN/CLAVULANIC ACID SUSPENSION-ORAL,Capsule,300,500,t
302,AMOXICILLIN/CLAVULANIC ACID TABLET 500MG/125MG,Capsule,300,500,t
303,AMOXICILLIN/CLAVULANIC ACID TABLET 875MG/125MG,Capsule,300,500,t
304,Amoxil (AMOXICILLIN SUSPENSION 400MG-ORAL),Capsule,300,500,t
305,Amoxil (AMOXICILLIN TABLET 875MG-ORAL),Capsule,300,500,t
306,Amoxil (amoxicillin),Capsule,300,500,t
307,Amoxil (AMOXICILLIN SUSPENSION-ORAL),Capsule,300,500,t
308,Amoxil (AMOXICILLIN-ORAL),Capsule,300,500,t
309,Amoxil (AMOXICILLIN CHEWABLE TABLETS-ORAL),Capsule,300,500,t
310,Amoxil moxatag Amoxicillin vs Ceftin cefuroxime,Capsule,300,500,t
311,amphetamine and dextroamphetamine,Capsule,200,500,t
312,amphetamine and dextroamphetamine (atomoxetine vs adderall),Capsule,200,500,t
313,AMPHETAMINE WITH DEXTROAMPHETAMINE-ORAL TABLET,Capsule,200,500,t
314,AMPHETAMINE-DEXTROAMPHETAMINE EXTENDED-RELEASE,Capsule,200,500,t
315,amphotericin injection,Capsule,200,500,t
316,amphotericin/lipid complex injection,Capsule,200,500,t
317,ampicillin,Capsule,200,500,t
318,AMPICILLIN WITH SULBACTAM-INJECTION,Capsule,200,500,t
319,AMPICILLIN WITH SULBACTAM-ORAL,Capsule,200,500,t
320,amprenavir,Capsule,200,500,t
321,"Amprya (dalfampridine, Ampyra)",Capsule,200,500,t
322,Amrix (cyclobenzaprine),Capsule,200,500,t
323,Anabar (salicylamide/acetaminophen/phenyltoloxamine capsul),Capsule,200,500,t
324,Anabolic Steroids (anabolic steroids-oral),Capsule,200,500,t
325,anabolic steroids-oral,Capsule,200,500,t
326,Anadrol (oxymetholone-oral),Capsule,200,500,t
327,Anafranil (clomipramine-oral),Capsule,200,500,t
328,anagrelide-oral,Capsule,200,500,t
329,anakinra,Capsule,200,500,t
330,ANAKINRA-INJECTABLE,Capsule,200,500,t
331,"Analgesics, Antipyretics",Capsule,200,500,t
332,"Analgesics, Narcotic (narcotic analgesics-oral)",Capsule,200,500,t
333,Analpram (pramoxine with hydrocortisone - rectal),Capsule,200,500,t
334,Analpram HC (pramoxine-hydrocortisone-lotion),Capsule,200,500,t
335,Anaprox (naproxen),Capsule,200,500,t
336,Anaprox (NAPROXEN-ORAL),Capsule,200,500,t
337,Anaspaz (hyoscyamine-oral),Capsule,200,500,t
338,Anastrozole vs. Letrozole,Capsule,200,500,t
339,anastrozole-oral,Capsule,200,500,t
340,Ancobon (flucytosine-oral),Capsule,200,500,t
341,Androderm (testosterone-transdermal),Capsule,200,500,t
342,Androgel (testosterone gel-topical),Capsule,200,500,t
343,Android (methyltestosterone-oral),Capsule,200,500,t
344,"Android-F, Halotestin (fluoxymesterone) (anabolic steroids-oral)",Capsule,300,500,t
345,Androl-50 (oxymetholone) (anabolic steroids-oral),Capsule,300,500,t
346,Anexsia (hydrocodone/acetaminophen),Capsule,300,500,t
347,Anexsia vs. Oxycodone (Oxycodone vs. Vicodin hydrocodone/acetaminophen),Capsule,300,500,t
348,Angelica China (dong quai (Angelica sinensis)-oral),Capsule,300,500,t
349,Angelica sinensis (dong quai (Angelica sinensis)-oral),Capsule,300,500,t
350,Angiotensin Converting Enzyme Inhibitors (ACE Inhibitors),Capsule,300,500,t
351,Angiotensin II Receptor Blockers,Capsule,300,500,t
352,anistreplase-injection,Capsule,300,500,t
353,Anoro Ellipta umeclidinium and vilanterol,Capsule,300,500,t
354,Ansaid (flurbiprofen),Capsule,300,500,t
355,Antabuse (disulfiram-oral),Capsule,200,500,t
356,Antara (fenofibrate-oral),Capsule,200,500,t
357,anthralin lotion (for scalp)-topical,Capsule,200,500,t
358,anthralin topical,Capsule,200,500,t
359,Anti-Itch (pramoxine and benzyl alcohol),Capsule,200,500,t
360,antibiotic-anesthetic-steroid-rectal ointment,Capsule,200,500,t
361,antibiotic/anesthetic/steroid-rectal,Capsule,200,500,t
362,Antibiotics Prophylaxis Head and Neck Surgery,Capsule,200,500,t
363,"Antibodies, Monoclonal (Monoclonal Antibodies)",Capsule,200,500,t
364,Anticholinergic Bronchodilators (Bronchodilators for Asthma),Capsule,200,500,t
365,anticholinergics-antispasmodics-oral,Capsule,200,500,t
366,Anticoagulants drug class of blood thinners,Capsule,200,500,t
367,Antidepressants,Capsule,200,500,t
368,antifungals-topical,Capsule,200,500,t
369,"antihemophilic factor, human-injection",Capsule,200,500,t
370,"antihemophilic factor, recombinant-injection",Capsule,200,500,t
371,antihistamines with decongestants-oral,Capsule,200,500,t
372,"Antihistamines, Oral (antihistamines-oral)",Capsule,200,500,t
373,antihistamines-injection,Capsule,200,500,t
374,antihistamines-oral,Capsule,200,500,t
375,antiperspirant (aluminum_hydrochloride),Capsule,200,500,t
376,Antiplatelet Medications (Aspirin and Antiplatelet Medications),Capsule,200,500,t
377,"Antipsychotics, Phenothiazine (phenothiazines-oral)",Capsule,200,500,t
378,antipyrine with benzocaine-otic,Capsule,200,500,t
379,Antispasmodic Drugs (anticholinergics-antispasmodics-oral),Capsule,200,500,t
380,"Antivert (MECLIZINE, CYCLIZINE-ORAL)",Capsule,200,500,t
381,Antivert (meclizine),Capsule,200,500,t
382,Antrizine (meclizine),Capsule,200,500,t
383,Anturane (sulfinpyrazone),Capsule,200,500,t
384,Anturol (oxybutynin),Capsule,200,500,t
385,Anucort-HC (hydrocortisone-rectal suppository),Capsule,200,500,t
386,"Anusol-HC (hydrocortisone-rectal cream, ointment)",Capsule,200,500,t
387,Anxiolytics for Anxiety Drug Class,Capsule,300,500,t
388,Anzemet (dolasetron-oral),Capsule,300,500,t
389,Anzemet (dolasetron-injection),Capsule,300,500,t
390,Aphthasol (amlexanox-mucous membrane),Capsule,300,500,t
391,Apirda (Insulin for Diabetes Treatment: Types Side Effects),Capsule,300,500,t
392,apixaban,Capsule,300,500,t
393,Aplenzin (bupropion),Capsule,300,500,t
394,Aplenzin (BUPROPION EXTENDED RELEASE-ORAL),Capsule,300,500,t
395,appetite suppressants-oral,Capsule,300,500,t
396,apraclonidine-ophthalmic drops 0.5,Capsule,300,500,t
397,apraclonidine-ophthalmic drops 1 percent,Capsule,300,500,t
398,apremilast,Capsule,300,500,t
399,aprepitant-oral,Capsule,200,500,t
400,Apresazide (hydralazine with hctz-oral),Capsule,200,500,t
401,Apresoline (hydralazine-oral),Capsule,200,500,t
402,Apricot Vine (passion flower (Passiflora incarnata)-oral),Capsule,200,500,t
403,Apriso (mesalamine),Capsule,200,500,t
404,Aqua-Mephyton (vitamin k-injection),Capsule,200,500,t
405,Aqualax (docusate-oral),Capsule,200,500,t
406,AquaMephyton (vitamin k-injection),Capsule,200,500,t
407,Aquasol A (vitamin A-oral),Capsule,200,500,t
408,Aquasol E (vitamin E-oral),Capsule,200,500,t
409,Arakoda tafenoquine,Capsule,200,500,t
410,Aralen (chloroquine-oral),Capsule,200,500,t
411,Aranesp (darbepoetin alfa-injectable),Capsule,200,500,t
412,Arava (leflunomide),Capsule,200,500,t
413,Arava (LEFLUNOMIDE-ORAL),Capsule,200,500,t
414,ARBs (Angiotensin II Receptor Blockers),Capsule,200,500,t
415,Aredia (pamidronate-injection),Capsule,200,500,t
416,argatroban-injectable,Capsule,200,500,t
417,Argesic-SA (salsalate),Capsule,200,500,t
418,Aricept (donepezil),Capsule,200,500,t
419,Aricept (DONEPEZIL-ORAL),Capsule,200,500,t
420,Aricept ODT (donepezil),Capsule,200,500,t
421,Arimidex (anastrozole-oral),Capsule,200,500,t
422,aripiprazole,Capsule,200,500,t
423,ARIPIPRAZOLE-ORAL,Capsule,200,500,t
424,Arixtra (fondaparinux sodium-injectable),Capsule,200,500,t
425,armodafinil,Capsule,200,500,t
426,ArmonAir Digihaler fluticasone propionate powder,Capsule,200,500,t
427,ArmonAir RespiClick fluticasone propionate,Capsule,200,500,t
428,arnica (Arnica montana)-topical,Capsule,200,500,t
429,Arnicare (arnica (Arnica montana)-topical),Capsule,200,500,t
430,Arniflora (arnica (Arnica montana)-topical),Capsule,200,500,t
431,Aromasin (exemestane-oral),Capsule,200,500,t
432,aromatic ammonia-inhalation,Capsule,300,500,t
433,arsenic trioxide-injectable,Capsule,300,500,t
434,Artha-G (salsalate),Capsule,300,500,t
435,Arthritis Foundation Safety Coated Aspirin (acetylsalicylic acid),Capsule,300,500,t
436,Arthrotec (diclofenac and misoprostol),Capsule,300,500,t
437,Arthrotec (DICLOFENAC W/MISOPROSTOL-ORAL TABLET),Capsule,300,500,t
438,Asacol (mesalamine),Capsule,300,500,t
439,Asacol (MESALAMINE-TABLET),Capsule,300,500,t
440,Asacol HD (mesalamine),Capsule,300,500,t
441,Asacol vs Humira,Capsule,300,500,t
442,ascorbate calcium-oral,Capsule,300,500,t
443,ascorbic acid-oral,Capsule,300,500,t
444,asenapine,Capsule,200,500,t
445,Ask Lyrica vs Tramadol,Capsule,200,500,t
446,asparaginase-injection,Capsule,200,500,t
447,Aspergum (aspirin gum-oral),Capsule,200,500,t
448,Aspirin (acetylsalicylic acid),Capsule,200,500,t
449,Aspirin and Antiplatelet Medications,Capsule,200,500,t
450,ASPIRIN CHEWABLE-ORAL,Capsule,200,500,t
451,Aspirin for Angina (Aspirin and Antiplatelet Medications),Capsule,200,500,t
452,Aspirin for Heart Attack (Aspirin and Antiplatelet Medications),Capsule,200,500,t
